Season,Team,Round.Number,Season.Points,Score.For,Score.Against,Percentage,Ladder.Position
2019,Brisbane Lions,15,36,1267,1147,1.10462075,5
2019,Adelaide,15,32,1139,1026,1.110136452,6
2019,Richmond,15,32,1113,1168,0.952910959,7
2019,Fremantle,15,28,1091,1018,1.071709234,8
2019,Port Adelaide,15,28,1141,1082,1.054528651,9
2019,Essendon,15,28,1086,1072,1.013059701,10
2019,North Melbourne,15,24,1152,1193,0.965632858,11
2019,Sydney,15,24,1106,1150,0.96173913,12
2019,Footscray,15,24,1130,1224,0.923202614,13
2019,St Kilda,15,24,1021,1243,0.821399839,14
2019,Hawthorn,15,20,1074,1108,0.969314079,15
2019,Melbourne,15,16,997,1280,0.77890625,16
2019,Carlton,15,12,995,1234,0.806320908,17
2019,Gold Coast,15,12,859,1217,0.705834018,18
2019,Geelong,16,48,1399,995,1.406030151,1
2019,West Coast,16,44,1275,1115,1.143497758,2
2019,Collingwood,16,40,1286,1087,1.183072677,3
2019,Brisbane Lions,16,40,1361,1221,1.114660115,4
2019,GWS,16,36,1377,1098,1.254098361,5
2019,Richmond,16,36,1263,1226,1.030179445,6
2019,Port Adelaide,16,32,1242,1126,1.103019538,7
2019,Adelaide,16,32,1183,1127,1.049689441,8
2019,Essendon,16,32,1162,1138,1.021089631,9
2019,North Melbourne,16,28,1264,1266,0.998420221,10
2019,Fremantle,16,28,1122,1140,0.984210526,11
2019,Footscray,16,28,1201,1279,0.939014855,12
2019,Hawthorn,16,24,1141,1171,0.974380871,13
2019,Sydney,16,24,1172,1226,0.955954323,14
2019,St Kilda,16,24,1094,1355,0.807380074,15
2019,Melbourne,16,20,1102,1380,0.798550725,16
2019,Carlton,16,12,1095,1339,0.817774459,17
2019,Gold Coast,16,12,917,1367,0.670811997,18
2019,Geelong,17,52,1483,1052,1.409695817,1
2019,Collingwood,17,44,1364,1164,1.171821306,2
2019,Brisbane Lions,17,44,1458,1270,1.148031496,3
2019,West Coast,17,44,1352,1193,1.133277452,4
2019,Richmond,17,40,1357,1293,1.049497293,5
2019,GWS,17,36,1444,1192,1.211409396,6
2019,Adelaide,17,36,1334,1183,1.127641589,7
2019,Essendon,17,36,1248,1219,1.023789992,8
2019,Port Adelaide,17,32,1291,1223,1.055600981,9
2019,Footscray,17,32,1275,1345,0.94795539,10
2019,Hawthorn,17,28,1225,1224,1.000816993,11
2019,North Melbourne,17,28,1345,1352,0.994822485,12
2019,Fremantle,17,28,1175,1224,0.95996732,13
2019,Sydney,17,24,1234,1295,0.952895753,14
2019,St Kilda,17,24,1151,1439,0.799861015,15
2019,Melbourne,17,20,1168,1454,0.803301238,16
2019,Carlton,17,16,1164,1401,0.830835118,17
2019,Gold Coast,17,12,973,1518,0.640974967,18
2019,Geelong,18,52,1544,1137,1.357959543,1
2019,Brisbane Lions,18,48,1545,1345,1.148698885,2
2019,West Coast,18,48,1443,1271,1.135326515,3
2019,Collingwood,18,44,1439,1286,1.118973561,4
2019,Richmond,18,44,1458,1356,1.075221239,5
2019,GWS,18,40,1566,1267,1.235990529,6
2019,Essendon,18,40,1344,1294,1.038639876,7
2019,Adelaide,18,36,1409,1279,1.101641908,8
2019,Port Adelaide,18,32,1354,1324,1.02265861,9
2019,Hawthorn,18,32,1310,1285,1.019455253,10
2019,Fremantle,18,32,1227,1275,0.962352941,11
2019,Footscray,18,32,1364,1461,0.933607118,12
2019,North Melbourne,18,28,1420,1439,0.986796386,13
2019,St Kilda,18,28,1267,1528,0.829188482,14
2019,Sydney,18,24,1285,1347,0.953971789,15
2019,Carlton,18,20,1263,1476,0.855691057,16
2019,Melbourne,18,20,1246,1545,0.806472492,17
2019,Gold Coast,18,12,1048,1617,0.648113791,18
2019,Geelong,19,56,1651,1217,1.356614626,1
2019,West Coast,19,52,1564,1343,1.164556962,2
2019,Brisbane Lions,19,52,1632,1405,1.161565836,3
2019,Richmond,19,48,1556,1422,1.094233474,4
2019,GWS,19,44,1622,1322,1.226928896,5
2019,Collingwood,19,44,1505,1384,1.087427746,6
2019,Essendon,19,44,1450,1390,1.043165468,7
2019,Adelaide,19,36,1469,1366,1.075402635,8
2019,Footscray,19,36,1477,1527,0.967256058,9
2019,Port Adelaide,19,32,1409,1380,1.021014493,10
2019,Hawthorn,19,32,1370,1372,0.998542274,11
2019,Fremantle,19,32,1293,1388,0.931556196,12
2019,St Kilda,19,32,1371,1613,0.849969002,13
2019,North Melbourne,19,28,1492,1560,0.956410256,14
2019,Sydney,19,24,1365,1454,0.938789546,15
2019,Carlton,19,24,1350,1536,0.87890625,16
2019,Melbourne,19,20,1331,1649,0.807155852,17
2019,Gold Coast,19,12,1144,1723,0.663958212,18
2019,Geelong,20,56,1712,1312,1.304878049,1
2019,West Coast,20,56,1663,1418,1.172778561,2
2019,Brisbane Lions,20,56,1730,1485,1.164983165,3
2019,Richmond,20,52,1649,1482,1.11268556,4
2019,GWS,20,48,1705,1403,1.215253029,5
2019,Collingwood,20,48,1625,1435,1.132404181,6
