k2kSponsored,match.name,match.date,match.status,match.matchId,match.venue,match.utcStartTime,match.homeTeamId,match.awayTeamId,match.round,match.venueLocalStartTime,match.abbr,match.twitterHashTag,match.homeTeam.name,match.homeTeam.timeZone,match.homeTeam.teamId,match.homeTeam.abbr,match.homeTeam.nickname,match.awayTeam.name,match.awayTeam.timeZone,match.awayTeam.teamId,match.awayTeam.abbr,match.awayTeam.nickname,venue.address,venue.name,venue.state,venue.timeZone,venue.venueId,venue.abbreviation,venue.capacity,venue.groundDimension,venue.latitude,venue.longitude,venue.landOwner,round.name,round.year,round.roundId,round.abbreviation,round.competitionId,round.roundNumber,status,matchId,scoreWorm,scoreMap,lastUpdated,homeTeamScore.periodScore,homeTeamScore.rushedBehinds,homeTeamScore.minutesInFront,homeTeamScore.matchScore.totalScore,homeTeamScore.matchScore.goals,homeTeamScore.matchScore.behinds,homeTeamScore.matchScore.superGoals,awayTeamScore.periodScore,awayTeamScore.rushedBehinds,awayTeamScore.minutesInFront,awayTeamScore.matchScore.totalScore,awayTeamScore.matchScore.goals,awayTeamScore.matchScore.behinds,awayTeamScore.matchScore.superGoals,matchClock.periods,weather.description,weather.tempInCelsius,weather.weatherType,homeTeamScoreChart.goals,homeTeamScoreChart.leftBehinds,homeTeamScoreChart.rightBehinds,homeTeamScoreChart.leftPosters,homeTeamScoreChart.rightPosters,homeTeamScoreChart.rushedBehinds,homeTeamScoreChart.touchedBehinds,awayTeamScoreChart.goals,awayTeamScoreChart.leftBehinds,awayTeamScoreChart.rightBehinds,awayTeamScoreChart.leftPosters,awayTeamScoreChart.rightPosters,awayTeamScoreChart.rushedBehinds,awayTeamScoreChart.touchedBehinds
FALSE,Western Bulldogs Vs Adelaide Crows,2019-08-25T03:10:00Z,CONCLUDED,CD_M20190142307,CD_V313,2019-08-25T03:10:00,CD_T140,CD_T10,CD_R201901423,2019-08-25T13:10:00,WB V ADEL,#afldogscrows,Western Bulldogs,NA,CD_T140,WB,Bulldogs,Adelaide Crows,NA,CD_T10,ADEL,Crows,Ballarat,Mars Stadium,VIC,Australia/Melbourne,CD_V313,MARS,NA,NA,NA,NA,Wadawurrung,Round 23,2019,CD_R201901423,Rd 23,CD_S2019014,23,CONCLUDED,CD_M20190142307,NA,NA,2019-08-25T05:58:14.356+0000,,2,119,121,18,13,NA,,3,0,87,13,9,NA,,Partly cloudy,9,MOSTLY_SUNNY,18,7,3,1,0,2,0,13,2,3,1,0,3,0
FALSE,Richmond Vs Brisbane Lions,2019-08-25T05:20:00Z,CONCLUDED,CD_M20190142303,CD_V40,2019-08-25T05:20:00,CD_T120,CD_T20,CD_R201901423,2019-08-25T15:20:00,RICH V BL,#afltigerslions,Richmond,NA,CD_T120,RICH,Tigers,Brisbane Lions,NA,CD_T20,BL,Lions,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 23,2019,CD_R201901423,Rd 23,CD_S2019014,23,CONCLUDED,CD_M20190142303,NA,NA,2019-08-25T08:01:10.563+0000,,3,103,82,12,10,NA,,4,1,55,8,7,NA,,Possible shower,13,RAIN,12,3,3,0,1,3,0,8,1,1,1,0,4,0
FALSE,Port Adelaide Vs Fremantle,2019-08-25T06:40:00Z,CONCLUDED,CD_M20190142301,CD_V6,2019-08-25T06:40:00,CD_T110,CD_T60,CD_R201901423,2019-08-25T16:10:00,PORT V FRE,#aflpowerfreo,Port Adelaide,NA,CD_T110,PORT,Power,Fremantle,NA,CD_T60,FRE,Freo,Adelaide,Adelaide Oval,SA,Australia/Adelaide,CD_V6,AO,NA,NA,NA,NA,Kaurna,Round 23,2019,CD_R201901423,Rd 23,CD_S2019014,23,CONCLUDED,CD_M20190142301,NA,NA,2019-08-25T09:24:25.953+0000,,2,78,110,15,20,NA,,0,29,67,10,7,NA,,Mostly Sunny,18,MOSTLY_SUNNY,15,8,7,2,1,2,0,10,2,5,0,0,0,0
FALSE,West Coast Eagles Vs Essendon,2019-09-05T10:10:00Z,CONCLUDED,CD_M20190142401,CD_V2925,2019-09-05T10:10:00,CD_T150,CD_T50,CD_R201901424,2019-09-05T18:10:00,WCE V ESS,#afleaglesdons,West Coast Eagles,NA,CD_T150,WCE,Eagles,Essendon,NA,CD_T50,ESS,Bombers,Perth,Optus Stadium,WA,Australia/Perth,CD_V2925,OS,NA,NA,NA,NA,Whadjuk,Finals Week 1,2019,CD_R201901424,FW1,CD_S2019014,24,CONCLUDED,CD_M20190142401,NA,NA,2019-09-05T12:56:12.450+0000,,3,102,116,17,14,NA,,2,3,61,9,7,NA,,Mostly Sunny,18,MOSTLY_SUNNY,17,7,3,0,1,3,0,9,1,3,1,0,2,0
FALSE,Geelong Cats Vs Collingwood,2019-09-06T09:50:00Z,CONCLUDED,CD_M20190142403,CD_V40,2019-09-06T09:50:00,CD_T70,CD_T40,CD_R201901424,2019-09-06T19:50:00,GEEL V COLL,#aflcatspies,Geelong Cats,NA,CD_T70,GEEL,Cats,Collingwood,NA,CD_T40,COLL,Magpies,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Finals Week 1,2019,CD_R201901424,FW1,CD_S2019014,24,CONCLUDED,CD_M20190142403,NA,NA,2019-09-06T12:34:25.758+0000,,1,0,51,7,9,NA,,2,97,61,9,7,NA,,Showers Local hail and thunder,15,RAIN,7,5,1,1,0,1,1,9,2,1,0,1,2,1
FALSE,GWS GIANTS Vs Western Bulldogs,2019-09-07T05:20:00Z,CONCLUDED,CD_M20190142402,CD_V43,2019-09-07T05:20:00,CD_T1010,CD_T140,CD_R201901424,2019-09-07T15:20:00,GWS V WB,#aflgiantsdogs,GWS GIANTS,NA,CD_T1010,GWS,GIANTS,Western Bulldogs,NA,CD_T140,WB,Bulldogs,Sydney,ENGIE Stadium,NSW,Australia/Sydney,CD_V43,ES,NA,NA,NA,NA,Wangal,Finals Week 1,2019,CD_R201901424,FW1,CD_S2019014,24,CONCLUDED,CD_M20190142402,NA,NA,2019-09-07T08:12:48.165+0000,,3,113,113,16,17,NA,,0,8,55,8,7,NA,,Becoming windy Partly cloudy,19,WINDY,16,1,11,2,0,3,0,8,3,4,0,0,0,0
FALSE,Brisbane Lions Vs Richmond,2019-09-07T09:25:00Z,CONCLUDED,CD_M20190142404,CD_V20,2019-09-07T09:25:00,CD_T20,CD_T120,CD_R201901424,2019-09-07T19:25:00,BL V RICH,#afllionstigers,Brisbane Lions,NA,CD_T20,BL,Lions,Richmond,NA,CD_T120,RICH,Tigers,Brisbane,Gabba,QLD,Australia/Brisbane,CD_V20,G,NA,NA,NA,NA,Yuggera - Toorabul,Finals Week 1,2019,CD_R201901424,FW1,CD_S2019014,24,CONCLUDED,CD_M20190142404,NA,NA,2019-09-07T12:20:31.150+0000,,2,26,65,8,17,NA,,2,93,112,18,4,NA,,Sunny,27,SUNNY,8,8,7,0,0,2,0,18,1,0,0,1,2,0
FALSE,Geelong Cats Vs West Coast Eagles,2019-09-13T09:50:00Z,CONCLUDED,CD_M20190142501,CD_V40,2019-09-13T09:50:00,CD_T70,CD_T150,CD_R201901425,2019-09-13T19:50:00,GEEL V WCE,#aflcatseagles,Geelong Cats,NA,CD_T70,GEEL,Cats,West Coast Eagles,NA,CD_T150,WCE,Eagles,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Semi Finals,2019,CD_R201901425,SF,CD_S2019014,25,CONCLUDED,CD_M20190142501,NA,NA,2019-09-13T12:31:13.685+0000,,3,86,88,13,10,NA,,3,23,68,10,8,NA,,Partly cloudy,18,MOSTLY_SUNNY,13,5,0,1,1,3,0,10,1,4,0,0,3,0
FALSE,Brisbane Lions Vs GWS GIANTS,2019-09-14T09:25:00Z,CONCLUDED,CD_M20190142502,CD_V20,2019-09-14T09:25:00,CD_T20,CD_T1010,CD_R201901425,2019-09-14T19:25:00,BL V GWS,#afllionsgiants,Brisbane Lions,NA,CD_T20,BL,Lions,GWS GIANTS,NA,CD_T1010,GWS,GIANTS,Brisbane,Gabba,QLD,Australia/Brisbane,CD_V20,G,NA,NA,NA,NA,Yuggera - Toorabul,Semi Finals,2019,CD_R201901425,SF,CD_S2019014,25,CONCLUDED,CD_M20190142502,NA,NA,2019-09-14T12:24:18.708+0000,,2,15,80,11,14,NA,,3,97,83,12,11,NA,,Sunny,29,SUNNY,11,3,7,1,1,2,0,12,5,2,0,1,3,0
FALSE,Richmond Vs Geelong Cats,2019-09-20T09:50:00Z,CONCLUDED,CD_M20190142602,CD_V40,2019-09-20T09:50:00,CD_T120,CD_T70,CD_R201901426,2019-09-20T19:50:00,RICH V GEEL,#afltigerscats,Richmond,NA,CD_T120,RICH,Tigers,Geelong Cats,NA,CD_T70,GEEL,Cats,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Preliminary Finals,2019,CD_R201901426,PF,CD_S2019014,26,CONCLUDED,CD_M20190142602,NA,NA,2019-09-20T12:30:05.550+0000,,2,61,85,12,13,NA,,3,51,66,9,12,NA,,Windy Partly cloudy,26,WINDY,12,6,4,1,0,2,0,9,4,3,1,0,3,1
FALSE,Collingwood Vs GWS GIANTS,2019-09-21T06:35:00Z,CONCLUDED,CD_M20190142601,CD_V40,2019-09-21T06:35:00,CD_T40,CD_T1010,CD_R201901426,2019-09-21T16:35:00,COLL V GWS,#aflpiesgiants,Collingwood,NA,CD_T40,COLL,Magpies,GWS GIANTS,NA,CD_T1010,GWS,GIANTS,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Preliminary Finals,2019,CD_R201901426,PF,CD_S2019014,26,CONCLUDED,CD_M20190142601,NA,NA,2019-09-21T09:29:15.264+0000,,3,53,52,7,10,NA,,1,61,56,8,8,NA,,Showers,21,RAIN,7,2,3,1,0,3,1,8,4,3,0,0,1,0
FALSE,Richmond Vs GWS GIANTS,2019-09-28T04:30:00Z,CONCLUDED,CD_M20190142701,CD_V40,2019-09-28T04:30:00,CD_T120,CD_T1010,CD_R201901427,2019-09-28T14:30:00,RICH V GWS,#afltigersgiants,Richmond,NA,CD_T120,RICH,Tigers,GWS GIANTS,NA,CD_T1010,GWS,GIANTS,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Grand Final,2019,CD_R201901427,GF,CD_S2019014,27,CONCLUDED,CD_M20190142701,NA,NA,2019-09-28T07:10:39.660+0000,,3,101,114,17,12,NA,,0,4,25,3,7,NA,,Partly cloudy,16,MOSTLY_SUNNY,17,5,3,1,0,3,0,3,2,4,0,1,0,0
FALSE,Richmond Vs Carlton,2020-03-19T08:40:00Z,CONCLUDED,CD_M20200140101,CD_V40,2020-03-19T08:40:00,CD_T120,CD_T30,CD_R202001401,2020-03-19T19:40:00,RICH V CARL,#afltigersblues,Richmond,NA,CD_T120,RICH,Tigers,Carlton,NA,CD_T30,CARL,Blues,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 1,2020,CD_R202001401,Rd 1,CD_S2020014,1,CONCLUDED,CD_M20200140101,NA,NA,2020-03-19T11:07:13.308+0000,,1,99,105,16,9,NA,,1,0,81,12,9,NA,,Possible shower,30,RAIN,16,1,5,2,0,1,0,12,4,3,1,0,1,0
FALSE,Western Bulldogs Vs Collingwood,2020-03-20T08:50:00Z,CONCLUDED,CD_M20200140102,CD_V190,2020-03-20T08:50:00,CD_T140,CD_T40,CD_R202001401,2020-03-20T19:50:00,WB V COLL,#afldogspies,Western Bulldogs,NA,CD_T140,WB,Bulldogs,Collingwood,NA,CD_T40,COLL,Magpies,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 1,2020,CD_R202001401,Rd 1,CD_S2020014,1,CONCLUDED,CD_M20200140102,NA,NA,2020-03-20T11:13:13.437+0000,,0,0,34,5,4,NA,,0,89,86,13,8,NA,,Possible shower,22,RAIN,5,3,1,0,0,0,0,13,5,2,1,0,0,0
FALSE,Essendon Vs Fremantle,2020-03-21T03:10:00Z,CONCLUDED,CD_M20200140103,CD_V190,2020-03-21T03:10:00,CD_T50,CD_T60,CD_R202001401,2020-03-21T14:10:00,ESS V FRE,#afldonsfreo,Essendon,NA,CD_T50,ESS,Bombers,Fremantle,NA,CD_T60,FRE,Freo,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 1,2020,CD_R202001401,Rd 1,CD_S2020014,1,CONCLUDED,CD_M20200140103,NA,NA,2020-03-21T05:37:00.495+0000,,2,85,63,9,9,NA,,1,0,57,8,9,NA,,Mostly cloudy,19,OVERCAST,9,3,3,0,1,2,0,8,4,4,0,0,1,0
FALSE,Adelaide Crows Vs Sydney Swans,2020-03-21T06:05:00Z,CONCLUDED,CD_M20200140104,CD_V6,2020-03-21T06:05:00,CD_T10,CD_T160,CD_R202001401,2020-03-21T16:35:00,ADEL V SYD,#aflcrowsswans,Adelaide Crows,NA,CD_T10,ADEL,Crows,Sydney Swans,NA,CD_T160,SYD,Swans,Adelaide,Adelaide Oval,SA,Australia/Adelaide,CD_V6,AO,NA,NA,NA,NA,Kaurna,Round 1,2020,CD_R202001401,Rd 1,CD_S2020014,1,CONCLUDED,CD_M20200140104,NA,NA,2020-03-21T08:48:26.016+0000,,0,19,71,11,5,NA,,0,67,74,11,8,NA,,Mostly Sunny,18,MOSTLY_SUNNY,11,1,4,0,0,0,0,11,2,4,0,1,0,1
FALSE,GWS GIANTS Vs Geelong Cats,2020-03-21T08:40:00Z,CONCLUDED,CD_M20200140105,CD_V43,2020-03-21T08:40:00,CD_T1010,CD_T70,CD_R202001401,2020-03-21T19:40:00,GWS V GEEL,#aflgiantscats,GWS GIANTS,NA,CD_T1010,GWS,GIANTS,Geelong Cats,NA,CD_T70,GEEL,Cats,Sydney,ENGIE Stadium,NSW,Australia/Sydney,CD_V43,ES,NA,NA,NA,NA,Wangal,Round 1,2020,CD_R202001401,Rd 1,CD_S2020014,1,CONCLUDED,CD_M20200140105,NA,NA,2020-03-21T11:11:33.859+0000,,1,98,105,17,3,NA,,0,0,73,11,7,NA,,Possible shower,24,RAIN,17,0,1,1,0,1,0,11,2,3,1,0,0,1
FALSE,Gold Coast SUNS Vs Port Adelaide,2020-03-21T08:40:00Z,CONCLUDED,CD_M20200140106,CD_V81,2020-03-21T08:40:00,CD_T1000,CD_T110,CD_R202001401,2020-03-21T18:40:00,GCFC V PORT,#aflsunspower,Gold Coast SUNS,NA,CD_T1000,GCFC,SUNS,Port Adelaide,NA,CD_T110,PORT,Power,Gold Coast,People First Stadium,QLD,Australia/Brisbane,CD_V81,PFS,NA,NA,NA,NA,Yugambeh,Round 1,2020,CD_R202001401,Rd 1,CD_S2020014,1,CONCLUDED,CD_M20200140106,NA,NA,2020-03-21T11:12:34.540+0000,,3,4,29,4,5,NA,,3,82,76,10,16,NA,,Mostly Sunny,18,MOSTLY_SUNNY,4,1,1,0,0,3,0,10,3,9,1,0,3,0
FALSE,North Melbourne Vs St Kilda,2020-03-22T02:05:00Z,CONCLUDED,CD_M20200140107,CD_V190,2020-03-22T02:05:00,CD_T100,CD_T130,CD_R202001401,2020-03-22T13:05:00,NMFC V STK,#aflnorthsaints,North Melbourne,NA,CD_T100,NMFC,Kangaroos,St Kilda,NA,CD_T130,STK,Saints,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 1,2020,CD_R202001401,Rd 1,CD_S2020014,1,CONCLUDED,CD_M20200140107,NA,NA,2020-03-22T04:56:42.202+0000,,1,11,56,8,8,NA,,1,76,54,7,12,NA,,Possible shower,18,RAIN,8,0,5,2,0,1,0,7,2,6,2,0,1,1
FALSE,Hawthorn Vs Brisbane Lions,2020-03-22T04:35:00Z,CONCLUDED,CD_M20200140108,CD_V40,2020-03-22T04:35:00,CD_T80,CD_T20,CD_R202001401,2020-03-22T15:35:00,HAW V BL,#aflhawkslions,Hawthorn,NA,CD_T80,HAW,Hawks,Brisbane Lions,NA,CD_T20,BL,Lions,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 1,2020,CD_R202001401,Rd 1,CD_S2020014,1,CONCLUDED,CD_M20200140108,NA,NA,2020-03-22T07:13:47.871+0000,,1,87,90,14,6,NA,,1,11,62,9,8,NA,,Possible shower,18,RAIN,14,0,3,2,0,1,0,9,2,5,0,0,1,0
FALSE,West Coast Eagles Vs Melbourne,2020-03-22T07:40:00Z,CONCLUDED,CD_M20200140109,CD_V2925,2020-03-22T07:40:00,CD_T150,CD_T90,CD_R202001401,2020-03-22T15:40:00,WCE V MELB,#afleaglesdees,West Coast Eagles,NA,CD_T150,WCE,Eagles,Melbourne,NA,CD_T90,MELB,Demons,Perth,Optus Stadium,WA,Australia/Perth,CD_V2925,OS,NA,NA,NA,NA,Whadjuk,Round 1,2020,CD_R202001401,Rd 1,CD_S2020014,1,CONCLUDED,CD_M20200140109,NA,NA,2020-03-22T10:00:11.569+0000,,1,75,78,12,6,NA,,1,2,51,7,9,NA,,Mostly Sunny,18,MOSTLY_SUNNY,12,2,2,0,1,1,0,7,5,2,1,0,1,0
FALSE,Collingwood Vs Richmond,2020-06-11T09:40:00Z,CONCLUDED,CD_M20200140201,CD_V40,2020-06-11T09:40:00,CD_T40,CD_T120,CD_R202001402,2020-06-11T19:40:00,COLL V RICH,#aflpiestigers,Collingwood,NA,CD_T40,COLL,Magpies,Richmond,NA,CD_T120,RICH,Tigers,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 2,2020,CD_R202001402,Rd 2,CD_S2020014,2,CONCLUDED,CD_M20200140201,NA,NA,2020-06-11T12:21:50.648+0000,,2,80,36,5,6,NA,,4,0,36,5,6,NA,,Early fog Partly cloudy,15,OVERCAST,5,1,2,0,1,2,0,5,1,1,0,0,4,0
FALSE,Geelong Cats Vs Hawthorn,2020-06-12T09:50:00Z,CONCLUDED,CD_M20200140202,CD_V30,2020-06-12T09:50:00,CD_T70,CD_T80,CD_R202001402,2020-06-12T19:50:00,GEEL V HAW,#aflcatshawks,Geelong Cats,NA,CD_T70,GEEL,Cats,Hawthorn,NA,CD_T80,HAW,Hawks,Geelong,GMHBA Stadium,VIC,Australia/Melbourne,CD_V30,GMHBA,NA,NA,NA,NA,Wadawurrung,Round 2,2020,CD_R202001402,Rd 2,CD_S2020014,2,CONCLUDED,CD_M20200140202,NA,NA,2020-06-12T12:33:31.384+0000,,2,94,108,17,6,NA,,2,6,47,7,5,NA,,Mostly sunny,15,MOSTLY_SUNNY,17,0,1,2,1,2,0,7,3,0,0,0,2,0
FALSE,Brisbane Lions Vs Fremantle,2020-06-13T03:45:00Z,CONCLUDED,CD_M20200140203,CD_V20,2020-06-13T03:45:00,CD_T20,CD_T60,CD_R202001402,2020-06-13T13:45:00,BL V FRE,#afllionsfreo,Brisbane Lions,NA,CD_T20,BL,Lions,Fremantle,NA,CD_T60,FRE,Freo,Brisbane,Gabba,QLD,Australia/Brisbane,CD_V20,G,NA,NA,NA,NA,Yuggera - Toorabul,Round 2,2020,CD_R202001402,Rd 2,CD_S2020014,2,CONCLUDED,CD_M20200140203,NA,NA,2020-06-13T06:41:15.079+0000,,2,105,81,12,9,NA,,3,0,69,10,9,NA,,A few showers developing,24,RAIN,12,3,3,0,1,2,0,10,1,3,1,0,3,1
FALSE,Carlton Vs Melbourne,2020-06-13T06:35:00Z,CONCLUDED,CD_M20200140204,CD_V190,2020-06-13T06:35:00,CD_T30,CD_T90,CD_R202001402,2020-06-13T16:35:00,CARL V MELB,#aflbluesdees,Carlton,NA,CD_T30,CARL,Blues,Melbourne,NA,CD_T90,MELB,Demons,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 2,2020,CD_R202001402,Rd 2,CD_S2020014,2,CONCLUDED,CD_M20200140204,NA,NA,2020-06-13T09:02:27.200+0000,,0,0,53,7,11,NA,,0,85,54,8,6,NA,,Dry day Shower at night,16,RAIN,7,4,3,0,3,0,1,8,3,3,0,0,0,0
FALSE,Port Adelaide Vs Adelaide Crows,2020-06-13T09:40:00Z,CONCLUDED,CD_M20200140205,CD_V6,2020-06-13T09:40:00,CD_T110,CD_T10,CD_R202001402,2020-06-13T19:10:00,PORT V ADEL,#aflpowercrows,Port Adelaide,NA,CD_T110,PORT,Power,Adelaide Crows,NA,CD_T10,ADEL,Crows,Adelaide,Adelaide Oval,SA,Australia/Adelaide,CD_V6,AO,NA,NA,NA,NA,Kaurna,Round 2,2020,CD_R202001402,Rd 2,CD_S2020014,2,CONCLUDED,CD_M20200140205,NA,NA,2020-06-13T12:16:18.763+0000,,4,84,110,17,8,NA,,1,12,35,5,5,NA,,Mostly Sunny,18,MOSTLY_SUNNY,17,0,3,0,1,4,0,5,1,3,0,0,1,0
FALSE,Gold Coast SUNS Vs West Coast Eagles,2020-06-13T09:40:00Z,CONCLUDED,CD_M20200140206,CD_V81,2020-06-13T09:40:00,CD_T1000,CD_T150,CD_R202001402,2020-06-13T19:40:00,GCFC V WCE,#aflsunseagles,Gold Coast SUNS,NA,CD_T1000,GCFC,SUNS,West Coast Eagles,NA,CD_T150,WCE,Eagles,Gold Coast,People First Stadium,QLD,Australia/Brisbane,CD_V81,PFS,NA,NA,NA,NA,Yugambeh,Round 2,2020,CD_R202001402,Rd 2,CD_S2020014,2,CONCLUDED,CD_M20200140206,NA,NA,2020-06-13T12:22:09.537+0000,,0,83,90,14,6,NA,,1,11,46,6,10,NA,,A few showers developing,24,RAIN,14,1,4,1,0,0,0,6,4,3,0,0,1,2
FALSE,GWS GIANTS Vs North Melbourne,2020-06-14T03:05:00Z,CONCLUDED,CD_M20200140207,CD_V43,2020-06-14T03:05:00,CD_T1010,CD_T100,CD_R202001402,2020-06-14T13:05:00,GWS V NMFC,#aflgiantsnorth,GWS GIANTS,NA,CD_T1010,GWS,GIANTS,North Melbourne,NA,CD_T100,NMFC,Kangaroos,Sydney,ENGIE Stadium,NSW,Australia/Sydney,CD_V43,ES,NA,NA,NA,NA,Wangal,Round 2,2020,CD_R202001402,Rd 2,CD_S2020014,2,CONCLUDED,CD_M20200140207,NA,NA,2020-06-14T05:45:37.431+0000,,2,33,60,8,12,NA,,2,56,80,12,8,NA,,Morning showers then sunny,21,RAIN,8,5,4,0,0,2,1,12,4,1,0,1,2,0
FALSE,Sydney Swans Vs Essendon,2020-06-14T05:35:00Z,CONCLUDED,CD_M20200140208,CD_V60,2020-06-14T05:35:00,CD_T160,CD_T50,CD_R202001402,2020-06-14T15:35:00,SYD V ESS,#aflswansdons,Sydney Swans,NA,CD_T160,SYD,Swans,Essendon,NA,CD_T50,ESS,Bombers,Sydney,SCG,NSW,Australia/Sydney,CD_V60,SCG,NA,NA,NA,NA,Gadigal,Round 2,2020,CD_R202001402,Rd 2,CD_S2020014,2,CONCLUDED,CD_M20200140208,NA,NA,2020-06-14T08:11:06.038+0000,,1,0,73,11,7,NA,,1,101,79,12,7,NA,,Morning showers then sunny,21,RAIN,11,3,2,1,0,1,0,12,2,4,0,0,1,0
FALSE,St Kilda Vs Western Bulldogs,2020-06-14T08:05:00Z,CONCLUDED,CD_M20200140209,CD_V190,2020-06-14T08:05:00,CD_T130,CD_T140,CD_R202001402,2020-06-14T18:05:00,STK V WB,#aflsaintsdogs,St Kilda,NA,CD_T130,STK,Saints,Western Bulldogs,NA,CD_T140,WB,Bulldogs,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 2,2020,CD_R202001402,Rd 2,CD_S2020014,2,CONCLUDED,CD_M20200140209,NA,NA,2020-06-14T10:42:32.374+0000,,1,83,88,14,4,NA,,1,13,49,7,7,NA,,A few showers,15,RAIN,14,1,1,0,1,1,0,7,3,3,0,0,1,0
FALSE,Richmond Vs Hawthorn,2020-06-18T09:40:00Z,CONCLUDED,CD_M20200140301,CD_V40,2020-06-18T09:40:00,CD_T120,CD_T80,CD_R202001403,2020-06-18T19:40:00,RICH V HAW,#afltigershawks,Richmond,NA,CD_T120,RICH,Tigers,Hawthorn,NA,CD_T80,HAW,Hawks,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 3,2020,CD_R202001403,Rd 3,CD_S2020014,3,CONCLUDED,CD_M20200140301,NA,NA,2020-06-18T12:06:18.789+0000,,2,1,39,5,9,NA,,2,88,71,11,5,NA,,Mostly sunny,16,OVERCAST,5,3,3,1,0,2,0,11,1,2,0,0,2,0
FALSE,Western Bulldogs Vs GWS GIANTS,2020-06-19T09:50:00Z,CONCLUDED,CD_M20200140302,CD_V190,2020-06-19T09:50:00,CD_T140,CD_T1010,CD_R202001403,2020-06-19T19:50:00,WB V GWS,#afldogsgiants,Western Bulldogs,NA,CD_T140,WB,Bulldogs,GWS GIANTS,NA,CD_T1010,GWS,GIANTS,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 3,2020,CD_R202001403,Rd 3,CD_S2020014,3,CONCLUDED,CD_M20200140302,NA,NA,2020-06-19T12:20:33.543+0000,,2,79,57,8,9,NA,,4,0,33,4,9,NA,,Partly cloudy Late showers,17,RAIN,8,3,2,0,1,2,1,4,3,2,0,0,4,0
FALSE,North Melbourne Vs Sydney Swans,2020-06-20T03:45:00Z,CONCLUDED,CD_M20200140303,CD_V190,2020-06-20T03:45:00,CD_T100,CD_T160,CD_R202001403,2020-06-20T13:45:00,NMFC V SYD,#aflnorthswans,North Melbourne,NA,CD_T100,NMFC,Kangaroos,Sydney Swans,NA,CD_T160,SYD,Swans,Melbourne,Marvel Stadium,VIC,Australia/Melbourne,CD_V190,MRVL,NA,NA,NA,NA,Wurundjeri,Round 3,2020,CD_R202001403,Rd 3,CD_S2020014,3,CONCLUDED,CD_M20200140303,NA,NA,2020-06-20T06:25:54.507+0000,,1,23,60,8,12,NA,,3,70,71,10,11,NA,,Rain easing,16,RAIN,8,3,8,0,0,1,0,10,3,5,0,0,3,0
FALSE,Collingwood Vs St Kilda,2020-06-20T06:35:00Z,CONCLUDED,CD_M20200140304,CD_V40,2020-06-20T06:35:00,CD_T40,CD_T130,CD_R202001403,2020-06-20T16:35:00,COLL V STK,#aflpiessaints,Collingwood,NA,CD_T40,COLL,Magpies,St Kilda,NA,CD_T130,STK,Saints,Melbourne,MCG,VIC,Australia/Melbourne,CD_V40,MCG,NA,NA,NA,NA,Wurundjeri,Round 3,2020,CD_R202001403,Rd 3,CD_S2020014,3,CONCLUDED,CD_M20200140304,NA,NA,2020-06-22T01:00:37.379+0000,,0,80,81,12,9,NA,,1,4,37,5,7,NA,,Rain easing,16,RAIN,12,3,6,0,0,0,0,5,4,1,1,0,1,0
